DATE,NIFTY_500_CLOSE,52W_HIGH,52W_LOW,PCT_HIGH,ABOVE_200SMA,PCT_ABOVE_200SMA
2012-11-19,4437.244140625,8,1,2.6,197,64.4
2012-11-20,4428.39404296875,12,3,3.9,195,63.7
2012-11-21,4458.4443359375,7,2,2.3,195,63.7
2012-11-22,4471.7939453125,9,3,2.9,200,65.4
2012-11-23,4474.14404296875,5,3,1.6,196,64.1
2012-11-26,4493.59423828125,14,0,4.6,200,65.4
2012-11-27,4562.39404296875,17,1,5.6,208,68.0
2012-11-29,4631.89404296875,28,1,9.2,212,69.3
2012-11-30,4675.24365234375,25,0,8.2,221,72.2
2012-12-03,4685.04345703125,31,0,10.1,227,74.2
2012-12-04,4701.44384765625,28,0,9.2,228,74.5
2012-12-05,4712.09375,29,0,9.5,232,75.8
2012-12-06,4740.19384765625,29,0,9.5,236,77.1
2012-12-07,4724.24365234375,28,0,9.2,237,77.5
2012-12-10,4731.8935546875,18,0,5.9,235,76.8
2012-12-11,4716.24365234375,20,1,6.5,232,75.8
2012-12-12,4709.84375,13,1,4.2,230,75.2
2012-12-13,4674.04345703125,12,1,3.9,224,73.2
2012-12-14,4698.79345703125,9,3,2.9,230,75.2
2012-12-17,4693.94384765625,18,1,5.9,230,75.2
2012-12-18,4727.84375,24,3,7.8,237,77.5
2012-12-19,4755.29345703125,27,3,8.8,242,79.1
2012-12-20,4746.3935546875,16,2,5.2,239,78.1
2012-12-21,4686.8935546875,12,4,3.9,233,76.1
2012-12-24,4694.99365234375,12,2,3.9,231,75.5
2012-12-26,4731.59375,14,1,4.6,232,75.8
2012-12-27,4706.34375,14,1,4.6,227,74.2
2012-12-28,4738.29345703125,13,1,4.2,232,75.6
2012-12-31,4743.44384765625,12,3,3.9,233,75.9
2013-01-01,4786.19384765625,22,1,7.2,239,77.9
2013-01-02,4818.8935546875,34,0,11.1,237,77.2
2013-01-03,4835.69384765625,34,0,11.1,244,79.5
2013-01-04,4843.99365234375,19,0,6.2,250,81.4
2013-01-07,4831.44384765625,17,0,5.5,253,82.4
2013-01-08,4837.94384765625,17,0,5.5,253,82.4
2013-01-09,4815.74365234375,27,1,8.8,253,82.4
2013-01-10,4809.19384765625,20,1,6.5,245,79.8
2013-01-11,4778.1435546875,9,1,2.9,244,79.5
2013-01-14,4836.69384765625,12,2,3.9,249,81.1
2013-01-15,4858.8935546875,15,0,4.9,250,81.4
2013-01-16,4807.54345703125,9,3,2.9,240,78.2
2013-01-17,4831.34375,10,3,3.3,242,78.8
2013-01-18,4844.04345703125,11,2,3.6,242,78.8
2013-01-21,4855.99365234375,8,2,2.6,243,79.2
2013-01-22,4822.34375,5,4,1.6,237,77.2
2013-01-23,4814.79345703125,8,5,2.6,231,75.2
2013-01-24,4763.84375,3,7,1.0,203,66.1
2013-01-25,4816.44384765625,5,9,1.6,221,72.0
2013-01-28,4818.29345703125,9,2,2.9,222,72.3
2013-01-29,4794.79345703125,15,5,4.9,212,69.1
2013-01-30,4797.1435546875,7,5,2.3,213,69.4
2013-01-31,4795.29345703125,7,4,2.3,216,70.4
2013-02-01,4775.8935546875,8,7,2.6,208,67.8
2013-02-04,4759.24365234375,7,10,2.3,203,66.1
2013-02-05,4733.59375,4,10,1.3,201,65.5
2013-02-06,4738.09375,7,6,2.3,197,64.2
2013-02-07,4713.24365234375,3,10,1.0,191,62.2
2013-02-08,4682.54345703125,2,15,0.7,187,60.9
2013-02-11,4677.84375,2,15,0.7,184,59.9
2013-02-12,4690.29345703125,2,7,0.7,181,59.0
2013-02-13,4688.44384765625,5,8,1.6,179,58.3
2013-02-14,4650.34423828125,4,17,1.3,170,55.4
2013-02-15,4647.244140625,2,26,0.7,170,55.4
2013-02-18,4659.59375,1,10,0.3,171,55.7
2013-02-19,4697.09375,6,4,2.0,172,56.0
2013-02-20,4698.34375,13,3,4.2,174,56.7
2013-02-21,4621.744140625,4,7,1.3,164,53.4
2013-02-22,4621.7939453125,5,12,1.6,167,54.4
2013-02-25,4611.64404296875,5,19,1.6,163,53.1
2013-02-26,4537.09423828125,3,26,1.0,149,48.5
2013-02-27,4568.1943359375,3,31,1.0,150,48.9
2013-02-28,4477.494140625,5,34,1.6,136,44.3
2013-03-01,4499.744140625,2,21,0.7,141,45.9
2013-03-04,4470.14404296875,1,40,0.3,124,40.4
2013-03-05,4538.994140625,3,17,1.0,136,44.3
2013-03-06,4570.4443359375,6,8,2.0,141,45.9
2013-03-07,4601.5439453125,6,6,2.0,145,47.2
2013-03-08,4660.6435546875,9,4,2.9,154,50.2
2013-03-11,4661.24365234375,10,7,3.3,151,49.2
2013-03-12,4636.89404296875,6,9,2.0,150,48.9
2013-03-13,4584.994140625,4,6,1.3,140,45.6
2013-03-14,4625.744140625,3,10,1.0,144,46.9
2013-03-15,4598.1943359375,6,16,2.0,137,44.6
2013-03-18,4572.64404296875,3,18,1.0,136,44.3
2013-03-19,4500.84423828125,4,26,1.3,125,40.7
2013-03-20,4446.0439453125,0,43,0.0,115,37.5
2013-03-21,4413.494140625,1,46,0.3,110,35.8
2013-03-22,4404.494140625,1,51,0.3,101,32.9
2013-03-25,4390.2939453125,1,39,0.3,98,31.9
2013-03-26,4394.59423828125,0,39,0.0,100,32.6
2013-03-28,4438.34423828125,0,32,0.0,104,33.9
2013-04-01,4465.59423828125,3,6,1.0,111,36.2
2013-04-02,4508.7939453125,4,3,1.3,121,39.4
2013-04-03,4457.1943359375,5,4,1.6,111,36.2
2013-04-04,4378.64404296875,2,5,0.7,103,33.6
2013-04-05,4366.64404296875,3,3,1.0,101,32.9
2013-04-08,4361.14404296875,2,6,0.7,100,32.6
2013-04-09,4323.39404296875,0,7,0.0,93,30.3
2013-04-10,4366.4443359375,2,11,0.7,97,31.6
2013-04-11,4388.0439453125,1,5,0.3,100,32.6
2013-04-12,4352.744140625,2,8,0.7,97,31.6
2013-04-15,4376.0439453125,1,10,0.3,103,33.6
2013-04-16,4457.5439453125,3,9,1.0,106,34.5
2013-04-17,4461.744140625,5,6,1.6,108,35.2
2013-04-18,4526.7939453125,4,5,1.3,116,37.8
2013-04-22,4574.39404296875,4,2,1.3,123,40.1
2013-04-23,4572.39404296875,4,1,1.3,122,39.7
2013-04-25,4624.2939453125,11,1,3.6,126,41.0
2013-04-26,4591.64404296875,6,1,2.0,127,41.4
2013-04-29,4620.89404296875,8,4,2.6,132,43.0
2013-04-30,4641.744140625,14,4,4.6,132,43.0
2013-05-02,4695.04345703125,15,3,4.9,142,46.3
2013-05-03,4659.09375,11,1,3.6,139,45.3
2013-05-06,4685.59375,9,2,2.9,144,46.9
2013-05-07,4737.54345703125,15,3,4.9,146,47.6
2013-05-08,4754.44384765625,16,2,5.2,151,49.2
2013-05-09,4737.69384765625,12,4,3.9,148,48.2
2013-05-10,4769.19384765625,16,2,5.2,150,48.9
2013-05-13,4689.74365234375,15,4,4.9,141,45.9
2013-05-14,4702.49365234375,9,5,2.9,141,45.9
2013-05-15,4810.94384765625,19,2,6.2,155,50.5
2013-05-16,4830.24365234375,19,2,6.2,157,51.1
2013-05-17,4847.09375,14,5,4.6,161,52.4
2013-05-20,4821.94384765625,17,2,5.5,154,50.2
2013-05-21,4788.19384765625,13,4,4.2,146,47.6
2013-05-22,4766.84375,8,9,2.6,143,46.6
2013-05-23,4668.19384765625,5,17,1.6,122,39.7
2013-05-24,4685.59375,5,16,1.6,124,40.4
2013-05-27,4756.3935546875,9,2,2.9,132,43.0
2013-05-28,4777.04345703125,11,4,3.6,133,43.3
2013-05-29,4766.6435546875,6,5,2.0,130,42.3
2013-05-30,4773.99365234375,10,8,3.3,130,42.3
2013-05-31,4681.44384765625,13,24,4.2,116,37.8
2013-06-03,4659.29345703125,11,20,3.6,119,38.8
2013-06-04,4652.5439453125,7,11,2.3,124,40.4
2013-06-05,4656.49365234375,4,11,1.3,123,40.1
2013-06-06,4653.39404296875,3,12,1.0,123,40.1
2013-06-07,4621.09423828125,5,11,1.6,122,39.7
2013-06-10,4604.39404296875,3,20,1.0,115,37.5
2013-06-11,4529.84423828125,1,33,0.3,109,35.5
2013-06-12,4502.1943359375,1,30,0.3,105,34.2
2013-06-13,4447.39404296875,0,39,0.0,90,29.3
2013-06-14,4525.9443359375,1,12,0.3,100,32.6
2013-06-17,4557.494140625,4,15,1.3,104,33.9
2013-06-18,4540.6943359375,4,8,1.3,101,32.9
2013-06-19,4552.6943359375,5,9,1.6,103,33.6
2013-06-20,4429.64404296875,2,32,0.7,92,30.0
2013-06-21,4420.14404296875,1,40,0.3,90,29.3
2013-06-24,4345.59423828125,0,55,0.0,79,25.7
2013-06-25,4350.09423828125,0,57,0.0,77,25.1
2013-06-26,4335.494140625,0,31,0.0,78,25.4
2013-06-27,4393.89404296875,0,34,0.0,83,27.0
2013-06-28,4510.89404296875,2,5,0.7,94,30.6
2013-07-01,4572.0439453125,2,5,0.7,98,31.9
2013-07-02,4542.7939453125,2,4,0.7,98,31.9
2013-07-03,4473.34423828125,1,10,0.3,89,29.0
2013-07-04,4517.6943359375,4,12,1.3,97,31.6
2013-07-05,4535.7939453125,3,5,1.0,99,32.2
2013-07-08,4501.244140625,4,16,1.3,99,32.2
2013-07-09,4539.9443359375,9,3,2.9,106,34.5
2013-07-10,4511.39404296875,11,7,3.6,98,31.9
2013-07-11,4586.4443359375,14,6,4.6,100,32.6
2013-07-12,4630.9443359375,13,11,4.2,104,33.9
2013-07-15,4655.69384765625,14,10,4.6,104,33.9
2013-07-16,4596.494140625,11,11,3.6,104,33.9
2013-07-17,4597.6943359375,23,19,7.5,100,32.5
2013-07-18,4647.5439453125,19,14,6.2,103,33.4
2013-07-19,4632.744140625,15,13,4.9,103,33.4
2013-07-22,4631.09423828125,8,19,2.6,103,33.4
2013-07-23,4660.74365234375,10,11,3.2,103,33.3
2013-07-24,4588.244140625,7,28,2.3,95,30.7
2013-07-25,4531.7939453125,5,38,1.6,95,30.7
2013-07-26,4507.244140625,5,45,1.6,91,29.4
2013-07-29,4459.89404296875,7,51,2.3,84,27.2
2013-07-30,4390.34423828125,3,70,1.0,79,25.6
2013-07-31,4379.64404296875,6,98,1.9,79,25.6
2013-08-01,4353.994140625,5,47,1.6,79,25.6
2013-08-02,4314.9443359375,4,87,1.3,72,23.3
2013-08-05,4323.34423828125,5,70,1.6,75,24.3
2013-08-06,4214.14453125,3,71,1.0,62,20.1
2013-08-07,4213.8447265625,1,39,0.3,69,22.3
2013-08-08,4250.3447265625,1,10,0.3,72,23.3
2013-08-12,4293.1943359375,3,9,1.0,75,24.3
2013-08-13,4360.64404296875,5,8,1.6,81,26.2
2013-08-14,4392.0439453125,9,3,2.9,85,27.5
2013-08-16,4224.29443359375,6,22,1.9,74,23.9
2013-08-19,4151.94482421875,0,33,0.0,69,22.3
2013-08-20,4138.39453125,0,36,0.0,62,20.1
2013-08-21,4069.444580078125,1,17,0.3,60,19.4
2013-08-22,4136.0947265625,0,24,0.0,63,20.4
2013-08-23,4183.64453125,2,8,0.6,67,21.7
2013-08-26,4194.49462890625,4,3,1.3,68,22.0
2013-08-27,4060.694580078125,1,20,0.3,59,19.1
2013-08-28,4047.694580078125,6,54,1.9,52,16.8
2013-08-29,4132.79443359375,6,9,1.9,62,20.1
2013-08-30,4175.8447265625,6,8,1.9,67,21.7
2013-09-02,4235.24462890625,4,5,1.3,77,24.9
2013-09-03,4092.89453125,2,13,0.6,64,20.7
2013-09-04,4164.49462890625,4,18,1.3,72,23.3
2013-09-05,4264.04443359375,1,0,0.3,80,25.9
2013-09-06,4319.39404296875,1,1,0.3,79,25.6
2013-09-10,4463.5439453125,5,0,1.6,88,28.5
2013-09-11,4489.4443359375,5,0,1.6,90,29.1
2013-09-12,4445.9443359375,5,0,1.6,88,28.5
2013-09-13,4450.4443359375,1,1,0.3,91,29.4
2013-09-16,4440.89404296875,3,0,1.0,86,27.8
2013-09-17,4444.494140625,1,0,0.3,89,28.8
2013-09-18,4478.34423828125,1,1,0.3,91,29.4
2013-09-19,4627.84423828125,4,1,1.3,108,35.0
2013-09-20,4560.09423828125,4,4,1.3,102,33.0
2013-09-23,4481.994140625,1,3,0.3,97,31.4
2013-09-24,4484.09423828125,3,3,1.0,99,32.0
2013-09-25,4477.0439453125,4,3,1.3,99,32.0
2013-09-26,4482.2939453125,5,2,1.6,104,33.7
2013-09-27,4455.9443359375,6,3,1.9,107,34.6
2013-09-30,4392.0439453125,9,4,2.9,103,33.3
2013-10-01,4422.89404296875,9,5,2.9,102,33.0
2013-10-03,4512.64404296875,8,0,2.6,110,35.6
2013-10-04,4516.14404296875,8,1,2.6,114,36.9
2013-10-07,4522.7939453125,11,2,3.6,114,36.9
2013-10-08,4536.4443359375,13,0,4.2,116,37.5
2013-10-09,4592.4443359375,13,1,4.2,129,41.7
2013-10-10,4607.494140625,20,1,6.5,129,41.7
2013-10-11,4651.7939453125,23,0,7.4,137,44.3
2013-10-14,4665.94384765625,11,0,3.6,141,45.6
2013-10-15,4639.494140625,13,1,4.2,133,43.0
2013-10-17,4612.0439453125,8,2,2.6,133,43.0
2013-10-18,4706.8935546875,9,1,2.9,138,44.7
2013-10-21,4730.99365234375,14,0,4.5,148,47.9
2013-10-22,4738.34375,9,0,2.9,159,51.5
2013-10-23,4723.49365234375,14,0,4.5,160,51.8
2013-10-24,4712.99365234375,10,1,3.2,159,51.5
2013-10-25,4693.3935546875,5,1,1.6,158,51.1
2013-10-28,4656.84375,8,1,2.6,147,47.6
2013-10-29,4741.09375,6,0,1.9,160,51.8
2013-10-30,4764.29345703125,4,0,1.3,164,53.1
2013-10-31,4804.84375,13,1,4.2,167,54.0
2013-11-01,4822.99365234375,18,1,5.8,178,57.6
2013-11-05,4808.19384765625,20,1,6.5,189,61.2
2013-11-06,4784.6435546875,19,0,6.1,189,61.2
2013-11-07,4751.99365234375,13,1,4.2,183,59.2
2013-11-08,4725.8935546875,12,1,3.9,180,58.3
2013-11-11,4680.49365234375,10,1,3.2,174,56.3
2013-11-12,4637.34423828125,10,2,3.2,167,54.0
2013-11-13,4614.64404296875,6,3,1.9,164,53.1
2013-11-14,4670.09375,8,1,2.6,173,56.0
2013-11-18,4760.6435546875,14,0,4.5,180,58.3
2013-11-19,4771.74365234375,10,1,3.2,182,58.9
2013-11-20,4720.04345703125,11,1,3.6,177,57.3
2013-11-21,4631.84423828125,4,0,1.3,166,53.7
2013-11-22,4632.4443359375,5,2,1.6,165,53.4
2013-11-25,4715.99365234375,11,2,3.6,175,56.6
2013-11-26,4679.1435546875,12,2,3.9,176,57.0
2013-11-27,4679.84375,12,1,3.9,177,57.3
2013-11-28,4708.79345703125,18,0,5.8,183,59.2
2013-11-29,4770.09375,11,1,3.6,191,61.8
2013-12-02,4804.3935546875,18,0,5.8,197,63.8
2013-12-03,4795.8935546875,14,1,4.5,207,67.0
2013-12-04,4764.54345703125,15,1,4.9,206,66.7
2013-12-05,4814.99365234375,12,1,3.9,211,68.3
2013-12-06,4830.79345703125,8,1,2.6,216,69.9
2013-12-09,4898.1435546875,16,0,5.2,220,71.2
2013-12-10,4873.79345703125,19,1,6.1,214,69.3
2013-12-11,4855.59375,9,1,2.9,207,67.0
2013-12-12,4810.54345703125,11,0,3.6,202,65.4
2013-12-13,4756.04345703125,6,1,1.9,193,62.5
2013-12-16,4755.99365234375,12,2,3.9,189,61.2
2013-12-17,4748.49365234375,16,1,5.2,190,61.5
2013-12-18,4809.6435546875,12,1,3.9,202,65.4
2013-12-19,4780.59375,21,1,6.8,196,63.4
2013-12-20,4861.6435546875,22,1,7.1,209,67.6
2013-12-23,4878.84375,23,0,7.4,221,71.5
2013-12-24,4876.09375,21,0,6.8,221,71.5
2013-12-26,4887.84375,22,0,7.1,228,73.8
2013-12-27,4914.69384765625,18,0,5.8,237,76.7
2013-12-30,4899.94384765625,22,0,7.1,238,77.0
2013-12-31,4914.84375,16,0,5.2,238,77.0
2014-01-01,4921.24365234375,16,0,5.2,241,78.0
2014-01-02,4848.94384765625,14,1,4.5,229,74.1
2014-01-03,4850.6435546875,13,0,4.2,230,74.4
2014-01-06,4845.04345703125,24,0,7.8,230,74.4
2014-01-07,4820.24365234375,20,0,6.5,226,73.1
2014-01-08,4833.54345703125,17,0,5.5,236,76.4
2014-01-09,4820.1435546875,9,1,2.9,231,74.8
2014-01-10,4813.94384765625,13,1,4.2,220,71.2
2014-01-13,4869.94384765625,14,1,4.5,222,71.8
2014-01-14,4850.74365234375,12,1,3.9,217,70.2
2014-01-15,4899.69384765625,8,1,2.6,228,73.8
2014-01-16,4891.3935546875,11,1,3.6,221,71.5
2014-01-17,4841.29345703125,9,2,2.9,212,68.6
2014-01-20,4878.24365234375,7,3,2.3,222,71.8
2014-01-21,4886.69384765625,13,0,4.2,222,71.8
2014-01-22,4903.94384765625,13,0,4.2,226,73.1
2014-01-23,4903.49365234375,9,0,2.9,224,72.5
2014-01-24,4836.69384765625,6,1,1.9,206,66.7
2014-01-27,4725.59375,1,7,0.3,180,58.3
2014-01-28,4720.59375,2,4,0.6,179,57.9
2014-01-29,4720.59375,2,0,0.6,180,58.3
2014-01-30,4675.09375,2,5,0.6,170,55.0
2014-01-31,4709.1435546875,4,1,1.3,180,58.3
2014-02-03,4648.5439453125,9,3,2.9,172,55.7
2014-02-04,4652.494140625,7,4,2.3,173,56.0
2014-02-05,4671.84375,7,0,2.3,179,57.9
2014-02-06,4681.34375,6,0,1.9,180,58.3
2014-02-07,4701.69384765625,9,1,2.9,186,60.2
2014-02-10,4692.54345703125,9,0,2.9,184,59.5
2014-02-11,4699.59375,11,0,3.6,181,58.6
2014-02-12,4711.94384765625,12,1,3.9,175,56.6
2014-02-13,4649.994140625,8,2,2.6,169,54.7
2014-02-14,4677.79345703125,7,2,2.3,165,53.4
2014-02-17,4690.44384765625,7,2,2.3,169,54.7
2014-02-18,4731.49365234375,5,1,1.6,173,56.0
2014-02-19,4752.8935546875,6,2,1.9,179,57.9
2014-02-20,4716.34375,17,2,5.5,175,56.6
2014-02-21,4762.74365234375,17,2,5.5,182,58.9
2014-02-24,4783.1435546875,20,4,6.5,185,59.9
2014-02-25,4793.8935546875,22,2,7.1,184,59.5
2014-02-26,4816.3935546875,24,3,7.8,187,60.5
2014-02-28,4849.49365234375,24,3,7.8,196,63.4
2014-03-03,4816.29345703125,27,5,8.7,189,61.2
2014-03-04,4873.19384765625,21,1,6.8,203,65.7
2014-03-05,4900.84375,24,1,7.8,215,69.6
2014-03-06,4959.09375,24,0,7.8,230,74.4
2014-03-07,5033.84326171875,23,1,7.4,244,79.0
2014-03-10,5046.443359375,22,0,7.1,244,79.0
2014-03-11,5026.943359375,26,0,8.4,243,78.6
2014-03-12,5028.693359375,10,0,3.2,243,78.6
2014-03-13,5007.19384765625,18,0,5.8,244,79.0
2014-03-14,5011.54345703125,8,1,2.6,238,77.0
2014-03-18,5035.39306640625,16,2,5.2,242,78.3
2014-03-19,5044.193359375,15,1,4.9,245,79.3
2014-03-20,5014.79345703125,16,1,5.2,241,78.0
2014-03-21,5031.04296875,17,1,5.5,246,79.6
2014-03-24,5091.193359375,29,1,9.4,249,80.6
2014-03-25,5102.7431640625,24,2,7.8,251,81.2
2014-03-26,5114.693359375,24,1,7.8,251,81.2
2014-03-27,5146.193359375,26,0,8.4,258,83.5
2014-03-28,5202.14306640625,33,1,10.7,269,87.1
2014-03-31,5224.84326171875,53,0,17.2,272,88.0
2014-04-01,5232.84326171875,25,0,8.1,274,88.7
2014-04-02,5272.39306640625,32,0,10.4,281,90.9
2014-04-03,5254.34326171875,29,0,9.4,279,90.3
2014-04-04,5234.4931640625,22,0,7.1,281,90.9
2014-04-07,5234.193359375,24,0,7.8,279,90.3
2014-04-09,5315.2431640625,40,0,12.9,282,91.3
2014-04-10,5328.39306640625,52,0,16.8,282,91.3
2014-04-11,5317.693359375,40,0,12.9,284,91.9
2014-04-15,5278.14306640625,29,0,9.4,282,91.3
2014-04-16,5230.34326171875,19,0,6.1,279,90.3
2014-04-17,5310.7431640625,19,0,6.1,282,91.3
2014-04-21,5347.2431640625,33,0,10.7,284,91.9
2014-04-22,5346.59326171875,43,0,13.9,282,91.3
2014-04-23,5362.443359375,38,0,12.3,284,91.9
2014-04-25,5328.59326171875,34,0,11.0,282,91.3
2014-04-28,5321.4931640625,32,0,10.4,285,92.2
2014-04-29,5286.04296875,29,0,9.4,280,90.6
2014-04-30,5255.64306640625,20,0,6.5,274,88.7
2014-05-02,5260.943359375,19,0,6.1,272,88.0
2014-05-05,5260.29296875,24,0,7.8,271,87.7
2014-05-06,5273.09326171875,20,0,6.5,267,86.4
2014-05-07,5232.84326171875,17,0,5.5,265,85.8
2014-05-08,5236.59326171875,17,0,5.5,264,85.4
2014-05-09,5375.89306640625,26,0,8.4,267,86.4
2014-05-12,5479.69287109375,52,1,16.8,270,87.4
2014-05-13,5562.54248046875,67,0,21.7,274,88.7
2014-05-14,5583.5927734375,44,0,14.2,279,90.3
2014-05-15,5580.29248046875,34,0,11.0,273,88.3
2014-05-16,5655.99267578125,80,1,25.9,276,89.3
2014-05-19,5762.5927734375,105,0,34.0,277,89.6
2014-05-20,5790.9423828125,120,1,38.8,282,91.3
2014-05-21,5792.2919921875,88,0,28.5,284,91.9
2014-05-22,5841.2919921875,116,0,37.5,286,92.6
2014-05-23,5923.64208984375,105,0,34.0,288,93.2
2014-05-26,5883.7421875,117,0,37.9,289,93.5
2014-05-27,5844.1923828125,19,0,6.1,288,93.2
2014-05-28,5861.2421875,17,0,5.5,289,93.5
2014-05-29,5796.4423828125,16,0,5.2,287,92.9
2014-05-30,5802.84228515625,18,0,5.8,293,94.8
2014-06-02,5911.6923828125,27,0,8.7,293,94.8
2014-06-03,5956.84228515625,36,0,11.7,293,94.8
2014-06-04,5972.84228515625,66,0,21.4,293,94.8
2014-06-05,6037.64208984375,74,0,23.9,296,95.8
2014-06-06,6129.9423828125,92,0,29.8,296,95.8
2014-06-09,6196.69189453125,105,0,34.0,296,95.8
2014-06-10,6192.29150390625,67,0,21.7,301,97.4
2014-06-11,6152.54150390625,57,0,18.4,301,97.4
2014-06-12,6168.79150390625,29,0,9.4,301,97.4
2014-06-13,6057.4921875,40,0,12.9,300,97.1
2014-06-16,6056.6923828125,10,0,3.2,299,96.8
2014-06-17,6139.34228515625,24,0,7.8,299,96.8
2014-06-18,6084.84228515625,31,0,10.0,298,96.4
2014-06-19,6064.7421875,21,0,6.8,300,97.1
2014-06-20,6038.59228515625,22,0,7.1,298,96.4
2014-06-23,6037.9423828125,23,0,7.4,296,95.5
2014-06-24,6113.84228515625,34,0,11.0,297,95.8
2014-06-25,6115.14208984375,34,0,11.0,298,96.1
2014-06-26,6065.7919921875,29,0,9.4,296,95.5
2014-06-27,6082.09228515625,33,0,10.6,298,96.1
2014-06-30,6174.19189453125,53,0,17.1,299,96.5
2014-07-01,6199.8916015625,67,0,21.6,299,96.5
2014-07-02,6276.8916015625,69,0,22.3,301,97.1
2014-07-03,6267.19189453125,68,0,21.9,300,96.8
2014-07-04,6297.591796875,54,0,17.4,302,97.4
2014-07-07,6321.99169921875,60,0,19.4,303,97.7
2014-07-08,6152.29150390625,39,0,12.6,300,96.8
2014-07-09,6103.9921875,4,0,1.3,298,96.1
2014-07-10,6105.1923828125,5,0,1.6,296,95.5
2014-07-11,5991.6923828125,9,0,2.9,294,94.8
2014-07-14,5990.6923828125,1,0,0.3,295,95.2
2014-07-15,6067.34228515625,5,0,1.6,296,95.5
2014-07-16,6147.8916015625,10,0,3.2,297,95.8
2014-07-17,6179.44189453125,23,0,7.4,297,95.8
2014-07-18,6184.54150390625,26,0,8.4,298,96.1
2014-07-21,6200.29150390625,18,0,5.8,297,95.8
2014-07-22,6251.341796875,24,0,7.7,299,96.5
2014-07-23,6261.091796875,17,0,5.5,299,96.5
2014-07-24,6278.94189453125,22,0,7.1,298,96.1
2014-07-25,6230.44189453125,25,0,8.1,296,95.5
2014-07-28,6199.99169921875,16,0,5.2,296,95.5
2014-07-30,6232.591796875,16,0,5.2,296,95.5
2014-07-31,6194.44189453125,15,0,4.8,297,95.8
2014-08-01,6111.6923828125,9,0,2.9,296,95.5
2014-08-04,6175.69189453125,16,0,5.2,297,95.8
2014-08-05,6226.44189453125,13,0,4.2,298,96.1
2014-08-06,6173.69189453125,16,0,5.2,297,95.8
2014-08-07,6153.49169921875,11,0,3.5,297,95.8
2014-08-08,6072.64208984375,5,0,1.6,293,94.5
2014-08-11,6117.64208984375,7,0,2.3,292,94.2
2014-08-12,6186.1416015625,10,0,3.2,295,95.2
2014-08-13,6167.19189453125,16,0,5.2,290,93.5
2014-08-14,6215.6416015625,18,1,5.8,291,93.9
2014-08-18,6294.091796875,30,0,9.7,293,94.5
2014-08-19,6328.79150390625,37,0,11.9,294,94.8
2014-08-20,6321.6416015625,43,0,13.9,294,94.8
2014-08-21,6339.341796875,44,0,14.2,295,95.2
2014-08-22,6352.341796875,37,0,11.9,293,94.5
2014-08-25,6332.44189453125,37,0,11.9,292,94.2
2014-08-26,6328.44189453125,28,1,9.0,291,93.9
2014-08-27,6355.1416015625,32,1,10.3,291,93.9
2014-08-28,6360.74169921875,30,1,9.7,290,93.5
2014-09-01,6438.44189453125,43,1,13.9,291,93.9
2014-09-02,6484.341796875,54,0,17.4,292,94.2
2014-09-03,6517.69140625,56,0,18.1,293,94.5
2014-09-04,6501.94189453125,36,0,11.6,293,94.5
2014-09-05,6502.29150390625,41,0,13.2,295,95.2
2014-09-08,6577.9912109375,62,0,20.0,295,95.2
2014-09-09,6577.041015625,65,0,21.0,296,95.5
2014-09-10,6540.2412109375,41,0,13.2,296,95.5
2014-09-11,6554.7412109375,41,0,13.2,297,95.8
2014-09-12,6572.69140625,55,0,17.7,297,95.8
2014-09-15,6540.09130859375,46,0,14.8,294,94.8
2014-09-16,6411.24169921875,51,1,16.5,286,92.3
2014-09-17,6442.49169921875,16,1,5.2,286,92.3
2014-09-18,6559.9912109375,25,0,8.1,293,94.5
2014-09-19,6561.64111328125,41,0,13.2,290,93.5
2014-09-22,6576.59130859375,26,1,8.4,290,93.5
2014-09-23,6464.79150390625,24,0,7.7,282,91.0
2014-09-24,6437.24169921875,4,1,1.3,283,91.3
2014-09-25,6343.1416015625,5,4,1.6,274,88.4
2014-09-26,6396.54150390625,3,2,1.0,273,88.1
2014-09-29,6408.29150390625,5,0,1.6,274,88.4
2014-09-30,6415.69189453125,18,1,5.8,274,88.4
2014-10-01,6398.04150390625,22,1,7.1,272,87.7
2014-10-07,6324.841796875,14,1,4.5,269,86.8
2014-10-08,6316.6416015625,9,2,2.9,269,86.8
2014-10-09,6416.3916015625,11,1,3.5,273,88.1
2014-10-10,6330.341796875,6,2,1.9,270,87.1
2014-10-13,6352.3916015625,6,2,1.9,273,88.1
2014-10-14,6339.8916015625,7,3,2.3,274,88.4
2014-10-16,6225.29150390625,6,5,1.9,265,85.5
2014-10-17,6255.1416015625,4,3,1.3,267,86.1
2014-10-20,6334.79150390625,11,2,3.5,271,87.4
2014-10-21,6378.1416015625,9,0,2.9,275,88.7
2014-10-22,6436.54150390625,11,0,3.5,278,89.7
2014-10-27,6438.8916015625,21,0,6.8,282,91.0
2014-10-28,6465.1416015625,14,0,4.5,281,90.6
2014-10-29,6513.74169921875,18,0,5.8,281,90.6
2014-10-30,6570.291015625,25,0,8.1,281,90.6
2014-10-31,6685.7412109375,37,0,11.9,282,91.0
2014-11-03,6704.291015625,34,0,11.0,286,92.3
2014-11-05,6713.7412109375,37,1,11.9,285,91.9
2014-11-07,6720.94140625,41,0,13.2,281,90.6
2014-11-10,6727.7412109375,35,1,11.3,281,90.6
2014-11-11,6753.09130859375,31,0,10.0,279,90.0
2014-11-12,6777.59130859375,40,0,12.9,279,90.0
